
Run     SWR     Gain    F/B     F/R     R-a     X-a     Eff.    %Res.   %Stp  Lr      Ld      L1      L2      L3      L4      L5      

11      3.6215  8.55    17.97   7.89    28.118  -46.79  99.99   -3e-3	0.1  	0.2416  0.6164  0.5737  0.468   0.5552  0.4627  0.497   -0.18   0.1905  0.4015  0.7165  0.9707  1.48    
11      3.6262  8.55    18.07   7.9     28.058  -46.76  99.99   0.03 	0.1  	0.2416  0.6164  0.5737  0.468   0.5552  0.4627  0.497   -0.18   0.1905  0.4011  0.7172  0.9707  1.48    
11      3.6196  8.55    17.95   7.9     28.124  -46.77  99.99   -1e-2	0.1  	0.2416  0.6164  0.5737  0.468   0.5552  0.4627  0.497   -0.18   0.1905  0.4011  0.7165  0.9717  1.48    
11      3.6238  8.55    18.07   7.89    28.079  -46.76  99.99   0.031	0.1  	0.2416  0.6164  0.5737  0.468   0.5552  0.4627  0.497   -0.18   0.1905  0.4011  0.7165  0.9707  1.4815  
11-1                                                                          -1.e-3  0.3514  5.3175  0.2139  1.3481  0.604   0.5875  4.1e-4  0.2214  -0.195  1.7783  -0.581  1.8012  

11-2    4.0764  9.09    27.35   9.03    23.06   -44.17  99.99   3.331	0.4  	0.2416  0.6173  0.5859  0.4684  0.5582  0.4638  0.4982  -0.18   0.1907  0.4007  0.7216  0.9684  1.4907  
11-3    4.6467  9.62    16.37   10.31   18.166  -39.83  99.99   -3.37	0.4  	0.2416  0.6181  0.5984  0.4688  0.5612  0.4649  0.4994  -0.18   0.1909  0.4004  0.7268  0.9662  1.5014  
12      4.6469  9.62    16.37   10.31   18.166  -39.83  99.99   -2e-5	0.1  	0.2418  0.6181  0.5984  0.4688  0.5612  0.4649  0.4994  -0.18   0.1909  0.4004  0.7268  0.9662  1.5014  
12      4.595   9.62    16.39   10.31   18.241  -39.45  99.99   0.015	0.1  	0.2416  0.6188  0.5984  0.4688  0.5612  0.4649  0.4994  -0.18   0.1909  0.4004  0.7268  0.9662  1.5014  
12      4.6744  9.64    16.03   10.37   17.973  -39.62  99.99   -0.11	0.1  	0.2416  0.6181  0.599   0.4688  0.5612  0.4649  0.4994  -0.18   0.1909  0.4004  0.7268  0.9662  1.5014  
12      4.6438  9.62    16.36   10.31   18.172  -39.81  99.99   -3e-3	0.1  	0.2416  0.6181  0.5984  0.4692  0.5612  0.4649  0.4994  -0.18   0.1909  0.4004  0.7268  0.9662  1.5014  
12      4.6587  9.62    16.33   10.29   18.12   -39.84  99.99   -0.02	0.1  	0.2416  0.6181  0.5984  0.4688  0.5618  0.4649  0.4994  -0.18   0.1909  0.4004  0.7268  0.9662  1.5014  
12      4.6461  9.62    16.34   10.31   18.163  -39.81  99.99   -0.01	0.1  	0.2416  0.6181  0.5984  0.4688  0.5612  0.4654  0.4994  -0.18   0.1909  0.4004  0.7268  0.9662  1.5014  
12      4.6499  9.62    16.36   10.31   18.154  -39.83  99.99   -4e-3	0.1  	0.2416  0.6181  0.5984  0.4688  0.5612  0.4649  0.4999  -0.18   0.1909  0.4004  0.7268  0.9662  1.5014  
12      4.6467  9.62    16.37   10.31   18.166  -39.83  99.99   8.e-6	0.1  	0.2416  0.6181  0.5984  0.4688  0.5612  0.4649  0.4994  -0.18   0.1909  0.4004  0.7268  0.9662  1.5014  
12      4.6422  9.62    16.34   10.31   18.173  -39.79  99.99   -1e-2	0.1  	0.2416  0.6181  0.5984  0.4688  0.5612  0.4649  0.4994  -0.18   0.1911  0.4004  0.7268  0.9662  1.5014  
12      4.6462  9.62    16.39   10.31   18.172  -39.84  99.99   7.e-3	0.1  	0.2416  0.6181  0.5984  0.4688  0.5612  0.4649  0.4994  -0.18   0.1909  0.4008  0.7268  0.9662  1.5014  
12      4.6504  9.62    16.29   10.31   18.137  -39.79  99.99   -0.03	0.1  	0.2416  0.6181  0.5984  0.4688  0.5612  0.4649  0.4994  -0.18   0.1909  0.4004  0.7275  0.9662  1.5014  
